case:concept:name,concept:name,org:resource,time:timestamp,lifecycle:transition 
553,A_SUBMITTED,112,2021-01-09 02:06:36,COMPLETE
553,A_PARTLYSUBMITTED,112,2021-01-09 02:06:36,COMPLETE
554,A_SUBMITTED,112,2021-01-09 02:28:02,COMPLETE
554,A_PARTLYSUBMITTED,112,2021-01-09 02:28:02,COMPLETE
230,A_DECLINED,11203,2021-01-09 02:34:59,COMPLETE
549,A_PREACCEPTED,112,2021-01-09 02:49:39,COMPLETE
555,A_SUBMITTED,112,2021-01-09 02:50:00,COMPLETE
555,A_PARTLYSUBMITTED,112,2021-01-09 02:50:00,COMPLETE
380,A_ACCEPTED,10931,2021-01-09 02:52:23,COMPLETE
556,A_SUBMITTED,112,2021-01-09 03:11:21,COMPLETE
556,A_PARTLYSUBMITTED,112,2021-01-09 03:11:21,COMPLETE
553,A_PREACCEPTED,112,2021-01-09 03:28:08,COMPLETE
557,A_SUBMITTED,112,2021-01-09 03:32:32,COMPLETE
557,A_PARTLYSUBMITTED,112,2021-01-09 03:32:32,COMPLETE
547,A_PREACCEPTED,10629,2021-01-09 03:34:35,COMPLETE
548,A_DECLINED,10939,2021-01-09 03:39:37,COMPLETE
552,A_DECLINED,112,2021-01-09 03:42:11,COMPLETE
558,A_SUBMITTED,112,2021-01-09 03:53:31,COMPLETE
558,A_PARTLYSUBMITTED,112,2021-01-09 03:53:31,COMPLETE
550,A_DECLINED,112,2021-01-09 04:14:39,COMPLETE
559,A_SUBMITTED,112,2021-01-09 04:15:14,COMPLETE
559,A_PARTLYSUBMITTED,112,2021-01-09 04:15:14,COMPLETE
551,A_DECLINED,112,2021-01-09 04:22:19,COMPLETE
555,A_DECLINED,112,2021-01-09 04:27:57,COMPLETE
560,A_SUBMITTED,112,2021-01-09 04:36:10,COMPLETE
560,A_PARTLYSUBMITTED,112,2021-01-09 04:36:10,COMPLETE
380,A_FINALIZED,10913,2021-01-09 04:57:13,COMPLETE
561,A_SUBMITTED,112,2021-01-09 04:58:11,COMPLETE
561,A_PARTLYSUBMITTED,112,2021-01-09 04:58:11,COMPLETE
557,A_DECLINED,112,2021-01-09 04:59:05,COMPLETE
556,A_DECLINED,112,2021-01-09 05:02:36,COMPLETE
554,A_DECLINED,112,2021-01-09 05:09:19,COMPLETE
562,A_SUBMITTED,112,2021-01-09 05:19:30,COMPLETE
562,A_PARTLYSUBMITTED,112,2021-01-09 05:19:30,COMPLETE
563,A_SUBMITTED,112,2021-01-09 05:40:39,COMPLETE
563,A_PARTLYSUBMITTED,112,2021-01-09 05:40:39,COMPLETE
319,A_ACCEPTED,11119,2021-01-09 06:01:08,COMPLETE
564,A_SUBMITTED,112,2021-01-09 06:02:20,COMPLETE
564,A_PARTLYSUBMITTED,112,2021-01-09 06:02:20,COMPLETE
565,A_SUBMITTED,112,2021-01-09 06:22:46,COMPLETE
565,A_PARTLYSUBMITTED,112,2021-01-09 06:22:46,COMPLETE
566,A_SUBMITTED,112,2021-01-09 06:43:47,COMPLETE
566,A_PARTLYSUBMITTED,112,2021-01-09 06:43:47,COMPLETE
567,A_SUBMITTED,112,2021-01-09 07:05:28,COMPLETE
567,A_PARTLYSUBMITTED,112,2021-01-09 07:05:28,COMPLETE
559,A_PREACCEPTED,112,2021-01-09 07:05:58,COMPLETE
568,A_SUBMITTED,112,2021-01-09 07:25:42,COMPLETE
568,A_PARTLYSUBMITTED,112,2021-01-09 07:25:42,COMPLETE
558,A_DECLINED,112,2021-01-09 07:32:07,COMPLETE
261,A_CANCELLED,112,2021-01-09 07:44:12,COMPLETE
569,A_SUBMITTED,112,2021-01-09 07:46:43,COMPLETE
569,A_PARTLYSUBMITTED,112,2021-01-09 07:46:43,COMPLETE
565,A_PREACCEPTED,112,2021-01-09 07:47:00,COMPLETE
262,A_DECLINED,112,2021-01-09 07:52:22,COMPLETE
561,A_DECLINED,112,2021-01-09 07:59:58,COMPLETE
563,A_DECLINED,11009,2021-01-09 08:05:04,COMPLETE
325,A_CANCELLED,112,2021-01-09 08:05:39,COMPLETE
570,A_SUBMITTED,112,2021-01-09 08:07:53,COMPLETE
570,A_PARTLYSUBMITTED,112,2021-01-09 08:07:53,COMPLETE
566,A_DECLINED,112,2021-01-09 08:12:15,COMPLETE
562,A_DECLINED,112,2021-01-09 08:15:14,COMPLETE
567,A_PREACCEPTED,11169,2021-01-09 08:17:26,COMPLETE
571,A_SUBMITTED,112,2021-01-09 08:28:49,COMPLETE
571,A_PARTLYSUBMITTED,112,2021-01-09 08:28:49,COMPLETE
319,A_FINALIZED,11119,2021-01-09 08:36:29,COMPLETE
572,A_SUBMITTED,112,2021-01-09 08:49:21,COMPLETE
572,A_PARTLYSUBMITTED,112,2021-01-09 08:49:21,COMPLETE
331,A_DECLINED,112,2021-01-09 08:56:54,COMPLETE
560,A_PREACCEPTED,112,2021-01-09 09:09:12,COMPLETE
573,A_SUBMITTED,112,2021-01-09 09:10:29,COMPLETE
573,A_PARTLYSUBMITTED,112,2021-01-09 09:10:29,COMPLETE
564,A_DECLINED,112,2021-01-09 09:26:28,COMPLETE
574,A_SUBMITTED,112,2021-01-09 09:31:14,COMPLETE
574,A_PARTLYSUBMITTED,112,2021-01-09 09:31:14,COMPLETE
572,A_PREACCEPTED,112,2021-01-09 09:38:28,COMPLETE
570,A_DECLINED,11119,2021-01-09 09:47:50,COMPLETE
575,A_SUBMITTED,112,2021-01-09 09:51:43,COMPLETE
575,A_PARTLYSUBMITTED,112,2021-01-09 09:51:43,COMPLETE
568,A_DECLINED,112,2021-01-09 10:09:15,COMPLETE
576,A_SUBMITTED,112,2021-01-09 10:11:32,COMPLETE
576,A_PARTLYSUBMITTED,112,2021-01-09 10:11:32,COMPLETE
349,A_ACCEPTED,11203,2021-01-09 10:14:48,COMPLETE
349,A_FINALIZED,11203,2021-01-09 10:14:48,COMPLETE
569,A_DECLINED,112,2021-01-09 10:30:41,COMPLETE
577,A_SUBMITTED,112,2021-01-09 10:33:23,COMPLETE
577,A_PARTLYSUBMITTED,112,2021-01-09 10:33:23,COMPLETE
571,A_PREACCEPTED,112,2021-01-09 10:53:20,COMPLETE
578,A_SUBMITTED,112,2021-01-09 10:55:14,COMPLETE
578,A_PARTLYSUBMITTED,112,2021-01-09 10:55:14,COMPLETE
579,A_SUBMITTED,112,2021-01-09 11:16:29,COMPLETE
579,A_PARTLYSUBMITTED,112,2021-01-09 11:16:29,COMPLETE
574,A_DECLINED,11203,2021-01-09 11:19:02,COMPLETE
580,A_SUBMITTED,112,2021-01-09 11:37:54,COMPLETE
580,A_PARTLYSUBMITTED,112,2021-01-09 11:37:54,COMPLETE
368,A_DECLINED,10909,2021-01-09 11:38:44,COMPLETE
581,A_SUBMITTED,112,2021-01-09 11:59:05,COMPLETE
581,A_PARTLYSUBMITTED,112,2021-01-09 11:59:05,COMPLETE
573,A_DECLINED,10909,2021-01-09 12:07:42,COMPLETE
582,A_SUBMITTED,112,2021-01-09 12:19:59,COMPLETE
582,A_PARTLYSUBMITTED,112,2021-01-09 12:19:59,COMPLETE
577,A_PREACCEPTED,112,2021-01-09 12:20:58,COMPLETE
576,A_DECLINED,112,2021-01-09 12:22:01,COMPLETE
583,A_SUBMITTED,112,2021-01-09 12:41:05,COMPLETE
583,A_PARTLYSUBMITTED,112,2021-01-09 12:41:05,COMPLETE
575,A_DECLINED,112,2021-01-09 12:45:02,COMPLETE
578,A_PREACCEPTED,112,2021-01-09 12:48:48,COMPLETE
584,A_SUBMITTED,112,2021-01-09 13:01:25,COMPLETE
584,A_PARTLYSUBMITTED,112,2021-01-09 13:01:25,COMPLETE
363,A_ACCEPTED,10932,2021-01-09 13:16:13,COMPLETE
585,A_SUBMITTED,112,2021-01-09 13:22:50,COMPLETE
585,A_PARTLYSUBMITTED,112,2021-01-09 13:22:50,COMPLETE
586,A_SUBMITTED,112,2021-01-09 13:45:17,COMPLETE
586,A_PARTLYSUBMITTED,112,2021-01-09 13:45:17,COMPLETE
579,A_DECLINED,112,2021-01-09 13:51:22,COMPLETE
401,A_DECLINED,10982,2021-01-09 14:04:35,COMPLETE
587,A_SUBMITTED,112,2021-01-09 14:06:01,COMPLETE
587,A_PARTLYSUBMITTED,112,2021-01-09 14:06:01,COMPLETE
584,A_DECLINED,112,2021-01-09 14:15:28,COMPLETE
588,A_SUBMITTED,112,2021-01-09 14:28:31,COMPLETE
588,A_PARTLYSUBMITTED,112,2021-01-09 14:28:31,COMPLETE
582,A_DECLINED,112,2021-01-09 14:42:41,COMPLETE
586,A_DECLINED,112,2021-01-09 14:49:33,COMPLETE
589,A_SUBMITTED,112,2021-01-09 14:49:39,COMPLETE
589,A_PARTLYSUBMITTED,112,2021-01-09 14:49:39,COMPLETE
583,A_DECLINED,112,2021-01-09 14:53:54,COMPLETE
580,A_DECLINED,11202,2021-01-09 15:03:25,COMPLETE
590,A_SUBMITTED,112,2021-01-09 15:11:09,COMPLETE
590,A_PARTLYSUBMITTED,112,2021-01-09 15:11:09,COMPLETE
591,A_SUBMITTED,112,2021-01-09 15:32:27,COMPLETE
591,A_PARTLYSUBMITTED,112,2021-01-09 15:32:27,COMPLETE
588,A_DECLINED,112,2021-01-09 15:43:24,COMPLETE
585,A_CANCELLED,112,2021-01-09 15:44:56,COMPLETE
592,A_SUBMITTED,112,2021-01-09 15:52:47,COMPLETE
592,A_PARTLYSUBMITTED,112,2021-01-09 15:52:47,COMPLETE
587,A_CANCELLED,112,2021-01-09 16:07:39,COMPLETE
593,A_SUBMITTED,112,2021-01-09 16:13:38,COMPLETE
593,A_PARTLYSUBMITTED,112,2021-01-09 16:13:38,COMPLETE
581,A_PREACCEPTED,112,2021-01-09 16:23:17,COMPLETE
301,A_DECLINED,112,2021-01-09 16:30:51,COMPLETE
594,A_SUBMITTED,112,2021-01-09 16:35:09,COMPLETE
594,A_PARTLYSUBMITTED,112,2021-01-09 16:35:09,COMPLETE
595,A_SUBMITTED,112,2021-01-09 16:56:22,COMPLETE
595,A_PARTLYSUBMITTED,112,2021-01-09 16:56:22,COMPLETE
363,A_FINALIZED,10932,2021-01-09 17:02:23,COMPLETE
596,A_SUBMITTED,112,2021-01-09 17:16:43,COMPLETE
596,A_PARTLYSUBMITTED,112,2021-01-09 17:16:43,COMPLETE
371,A_DECLINED,10913,2021-01-09 17:19:22,COMPLETE
591,A_DECLINED,112,2021-01-09 17:22:56,COMPLETE
597,A_SUBMITTED,112,2021-01-09 17:37:22,COMPLETE
597,A_PARTLYSUBMITTED,112,2021-01-09 17:37:22,COMPLETE
589,A_PREACCEPTED,112,2021-01-09 17:42:05,COMPLETE
590,A_DECLINED,112,2021-01-09 17:57:23,COMPLETE
598,A_SUBMITTED,112,2021-01-09 17:58:32,COMPLETE
598,A_PARTLYSUBMITTED,112,2021-01-09 17:58:32,COMPLETE
599,A_SUBMITTED,112,2021-01-09 18:19:15,COMPLETE
599,A_PARTLYSUBMITTED,112,2021-01-09 18:19:15,COMPLETE
600,A_SUBMITTED,112,2021-01-09 18:39:59,COMPLETE
600,A_PARTLYSUBMITTED,112,2021-01-09 18:39:59,COMPLETE
592,A_DECLINED,112,2021-01-09 18:46:04,COMPLETE
281,A_ACCEPTED,10982,2021-01-09 18:49:30,COMPLETE
601,A_SUBMITTED,112,2021-01-09 19:00:10,COMPLETE
601,A_PARTLYSUBMITTED,112,2021-01-09 19:00:10,COMPLETE
602,A_SUBMITTED,112,2021-01-09 19:22:05,COMPLETE
602,A_PARTLYSUBMITTED,112,2021-01-09 19:22:05,COMPLETE
593,A_DECLINED,112,2021-01-09 19:34:45,COMPLETE
603,A_SUBMITTED,112,2021-01-09 19:42:13,COMPLETE
603,A_PARTLYSUBMITTED,112,2021-01-09 19:42:13,COMPLETE
597,A_FINALIZED,11120,2021-01-09 19:47:07,COMPLETE
604,A_SUBMITTED,112,2021-01-09 20:03:38,COMPLETE
604,A_PARTLYSUBMITTED,112,2021-01-09 20:03:38,COMPLETE
594,A_DECLINED,11009,2021-01-09 20:05:35,COMPLETE
595,A_PREACCEPTED,112,2021-01-09 20:20:00,COMPLETE
605,A_SUBMITTED,112,2021-01-09 20:24:20,COMPLETE
605,A_PARTLYSUBMITTED,112,2021-01-09 20:24:20,COMPLETE
345,A_DECLINED,112,2021-01-09 20:33:45,COMPLETE
598,A_DECLINED,112,2021-01-09 20:40:14,COMPLETE
606,A_SUBMITTED,112,2021-01-09 20:45:29,COMPLETE
606,A_PARTLYSUBMITTED,112,2021-01-09 20:45:29,COMPLETE
596,A_PREACCEPTED,10862,2021-01-09 21:06:32,COMPLETE
607,A_SUBMITTED,112,2021-01-09 21:07:07,COMPLETE
607,A_PARTLYSUBMITTED,112,2021-01-09 21:07:07,COMPLETE
603,A_DECLINED,112,2021-01-09 21:22:46,COMPLETE
608,A_SUBMITTED,112,2021-01-09 21:28:06,COMPLETE
608,A_PARTLYSUBMITTED,112,2021-01-09 21:28:06,COMPLETE
609,A_SUBMITTED,112,2021-01-09 21:49:10,COMPLETE
609,A_PARTLYSUBMITTED,112,2021-01-09 21:49:10,COMPLETE
599,A_DECLINED,112,2021-01-09 21:52:47,COMPLETE
610,A_SUBMITTED,112,2021-01-09 22:10:53,COMPLETE
610,A_PARTLYSUBMITTED,112,2021-01-09 22:10:53,COMPLETE
600,A_DECLINED,112,2021-01-09 22:30:09,COMPLETE
611,A_SUBMITTED,112,2021-01-09 22:30:59,COMPLETE
611,A_PARTLYSUBMITTED,112,2021-01-09 22:30:59,COMPLETE
601,A_PREACCEPTED,112,2021-01-09 22:36:17,COMPLETE
605,A_DECLINED,112,2021-01-09 22:46:18,COMPLETE
311,A_DECLINED,112,2021-01-09 22:52:04,COMPLETE
612,A_SUBMITTED,112,2021-01-09 22:52:27,COMPLETE
612,A_PARTLYSUBMITTED,112,2021-01-09 22:52:27,COMPLETE
281,A_DECLINED,10982,2021-01-09 23:08:52,COMPLETE
602,A_PREACCEPTED,112,2021-01-09 23:13:03,COMPLETE
613,A_SUBMITTED,112,2021-01-09 23:13:15,COMPLETE
613,A_PARTLYSUBMITTED,112,2021-01-09 23:13:15,COMPLETE
609,A_DECLINED,10912,2021-01-09 23:17:09,COMPLETE
614,A_SUBMITTED,112,2021-01-09 23:34:08,COMPLETE
614,A_PARTLYSUBMITTED,112,2021-01-09 23:34:08,COMPLETE
608,A_CANCELLED,10881,2021-01-09 23:49:05,COMPLETE
615,A_SUBMITTED,112,2021-01-09 23:54:33,COMPLETE
615,A_PARTLYSUBMITTED,112,2021-01-09 23:54:33,COMPLETE
606,A_DECLINED,10188,2021-01-10 00:10:35,COMPLETE
616,A_SUBMITTED,112,2021-01-10 00:16:24,COMPLETE
616,A_PARTLYSUBMITTED,112,2021-01-10 00:16:24,COMPLETE
607,A_PREACCEPTED,112,2021-01-10 00:16:47,COMPLETE
617,A_SUBMITTED,112,2021-01-10 00:36:34,COMPLETE
617,A_PARTLYSUBMITTED,112,2021-01-10 00:36:34,COMPLETE
612,A_DECLINED,10939,2021-01-10 00:45:58,COMPLETE
618,A_SUBMITTED,112,2021-01-10 00:58:22,COMPLETE
618,A_PARTLYSUBMITTED,112,2021-01-10 00:58:22,COMPLETE
610,A_DECLINED,11003,2021-01-10 01:06:57,COMPLETE
619,A_SUBMITTED,112,2021-01-10 01:20:06,COMPLETE
619,A_PARTLYSUBMITTED,112,2021-01-10 01:20:06,COMPLETE
604,A_DECLINED,112,2021-01-10 01:25:17,COMPLETE
615,A_DECLINED,11203,2021-01-10 01:28:32,COMPLETE
620,A_SUBMITTED,112,2021-01-10 01:40:34,COMPLETE
620,A_PARTLYSUBMITTED,112,2021-01-10 01:40:34,COMPLETE
611,A_PREACCEPTED,112,2021-01-10 01:54:26,COMPLETE
613,A_DECLINED,112,2021-01-10 01:58:44,COMPLETE
621,A_SUBMITTED,112,2021-01-10 02:01:32,COMPLETE
621,A_PARTLYSUBMITTED,112,2021-01-10 02:01:32,COMPLETE
614,A_DECLINED,112,2021-01-10 02:06:32,COMPLETE
617,A_CANCELLED,11122,2021-01-10 02:15:26,COMPLETE
622,A_SUBMITTED,112,2021-01-10 02:22:06,COMPLETE
622,A_PARTLYSUBMITTED,112,2021-01-10 02:22:06,COMPLETE
392,A_ACCEPTED,10912,2021-01-10 02:32:45,COMPLETE
623,A_SUBMITTED,112,2021-01-10 02:42:24,COMPLETE
623,A_PARTLYSUBMITTED,112,2021-01-10 02:42:24,COMPLETE
624,A_SUBMITTED,112,2021-01-10 03:03:19,COMPLETE
624,A_PARTLYSUBMITTED,112,2021-01-10 03:03:19,COMPLETE
297,A_CANCELLED,11121,2021-01-10 03:18:04,COMPLETE
625,A_SUBMITTED,112,2021-01-10 03:24:39,COMPLETE
625,A_PARTLYSUBMITTED,112,2021-01-10 03:24:39,COMPLETE
619,A_PREACCEPTED,112,2021-01-10 03:32:00,COMPLETE
626,A_SUBMITTED,112,2021-01-10 03:44:50,COMPLETE
626,A_PARTLYSUBMITTED,112,2021-01-10 03:44:50,COMPLETE
618,A_DECLINED,112,2021-01-10 03:59:06,COMPLETE
627,A_SUBMITTED,112,2021-01-10 04:05:32,COMPLETE
627,A_PARTLYSUBMITTED,112,2021-01-10 04:05:32,COMPLETE
621,A_PREACCEPTED,11202,2021-01-10 04:14:06,COMPLETE
628,A_SUBMITTED,112,2021-01-10 04:26:16,COMPLETE
628,A_PARTLYSUBMITTED,112,2021-01-10 04:26:16,COMPLETE
347,A_DECLINED,10910,2021-01-10 04:35:09,COMPLETE
623,A_DECLINED,112,2021-01-10 04:45:43,COMPLETE
629,A_SUBMITTED,112,2021-01-10 04:46:12,COMPLETE
629,A_PARTLYSUBMITTED,112,2021-01-10 04:46:12,COMPLETE
616,A_DECLINED,10881,2021-01-10 04:51:33,COMPLETE
392,A_FINALIZED,10912,2021-01-10 04:57:08,COMPLETE
620,A_DECLINED,112,2021-01-10 05:06:06,COMPLETE
624,A_DECLINED,112,2021-01-10 05:06:08,COMPLETE
630,A_SUBMITTED,112,2021-01-10 05:07:02,COMPLETE
630,A_PARTLYSUBMITTED,112,2021-01-10 05:07:02,COMPLETE
622,A_CANCELLED,112,2021-01-10 05:21:48,COMPLETE
631,A_SUBMITTED,112,2021-01-10 05:28:45,COMPLETE
631,A_PARTLYSUBMITTED,112,2021-01-10 05:28:45,COMPLETE
632,A_SUBMITTED,112,2021-01-10 05:48:17,COMPLETE
632,A_PARTLYSUBMITTED,112,2021-01-10 05:48:17,COMPLETE
633,A_SUBMITTED,112,2021-01-10 06:09:24,COMPLETE
633,A_PARTLYSUBMITTED,112,2021-01-10 06:09:24,COMPLETE
272,A_DECLINED,112,2021-01-10 06:14:24,COMPLETE
625,A_PREACCEPTED,112,2021-01-10 06:18:34,COMPLETE
634,A_SUBMITTED,112,2021-01-10 06:29:58,COMPLETE
634,A_PARTLYSUBMITTED,112,2021-01-10 06:29:58,COMPLETE
627,A_DECLINED,112,2021-01-10 06:30:57,COMPLETE
626,A_DECLINED,112,2021-01-10 06:36:04,COMPLETE
387,A_CANCELLED,11169,2021-01-10 06:44:26,COMPLETE
631,A_PREACCEPTED,112,2021-01-10 06:45:23,COMPLETE
635,A_SUBMITTED,112,2021-01-10 06:50:32,COMPLETE
635,A_PARTLYSUBMITTED,112,2021-01-10 06:50:32,COMPLETE
628,A_DECLINED,112,2021-01-10 07:09:52,COMPLETE
636,A_SUBMITTED,112,2021-01-10 07:11:31,COMPLETE
636,A_PARTLYSUBMITTED,112,2021-01-10 07:11:31,COMPLETE
630,A_DECLINED,112,2021-01-10 07:19:13,COMPLETE
637,A_SUBMITTED,112,2021-01-10 07:31:46,COMPLETE
637,A_PARTLYSUBMITTED,112,2021-01-10 07:31:46,COMPLETE
638,A_SUBMITTED,112,2021-01-10 07:53:17,COMPLETE
638,A_PARTLYSUBMITTED,112,2021-01-10 07:53:17,COMPLETE
279,A_CANCELLED,10863,2021-01-10 08:02:15,COMPLETE
634,A_DECLINED,112,2021-01-10 08:08:42,COMPLETE
639,A_SUBMITTED,112,2021-01-10 08:14:18,COMPLETE
639,A_PARTLYSUBMITTED,112,2021-01-10 08:14:18,COMPLETE
639,A_PREACCEPTED,10861,2021-01-10 08:14:18,COMPLETE
427,A_ACCEPTED,11203,2021-01-10 08:19:50,COMPLETE
632,A_PREACCEPTED,10982,2021-01-10 08:30:57,COMPLETE
640,A_SUBMITTED,112,2021-01-10 08:34:22,COMPLETE
640,A_PARTLYSUBMITTED,112,2021-01-10 08:34:22,COMPLETE
379,A_CANCELLED,10809,2021-01-10 08:40:59,COMPLETE
629,A_CANCELLED,112,2021-01-10 08:45:40,COMPLETE
641,A_SUBMITTED,112,2021-01-10 08:55:04,COMPLETE
641,A_PARTLYSUBMITTED,112,2021-01-10 08:55:04,COMPLETE
633,A_PREACCEPTED,112,2021-01-10 08:58:14,COMPLETE
642,A_SUBMITTED,112,2021-01-10 09:15:54,COMPLETE
642,A_PARTLYSUBMITTED,112,2021-01-10 09:15:54,COMPLETE
341,A_DECLINED,112,2021-01-10 09:26:32,COMPLETE
259,A_ACCEPTED,11000,2021-01-10 09:27:22,COMPLETE
259,A_FINALIZED,11000,2021-01-10 09:27:22,COMPLETE
643,A_SUBMITTED,112,2021-01-10 09:35:42,COMPLETE
643,A_PARTLYSUBMITTED,112,2021-01-10 09:35:42,COMPLETE
644,A_SUBMITTED,112,2021-01-10 09:56:02,COMPLETE
644,A_PARTLYSUBMITTED,112,2021-01-10 09:56:02,COMPLETE
635,A_DECLINED,10982,2021-01-10 09:57:50,COMPLETE
636,A_DECLINED,11003,2021-01-10 10:11:54,COMPLETE
645,A_SUBMITTED,112,2021-01-10 10:17:26,COMPLETE
645,A_PARTLYSUBMITTED,112,2021-01-10 10:17:26,COMPLETE
646,A_SUBMITTED,112,2021-01-10 10:38:07,COMPLETE
646,A_PARTLYSUBMITTED,112,2021-01-10 10:38:07,COMPLETE
637,A_PREACCEPTED,112,2021-01-10 10:41:52,COMPLETE
640,A_CANCELLED,112,2021-01-10 10:48:54,COMPLETE
647,A_SUBMITTED,112,2021-01-10 10:59:20,COMPLETE
647,A_PARTLYSUBMITTED,112,2021-01-10 10:59:20,COMPLETE
638,A_FINALIZED,10881,2021-01-10 11:12:12,COMPLETE
409,A_ACCEPTED,11289,2021-01-10 11:12:34,COMPLETE
648,A_SUBMITTED,112,2021-01-10 11:19:06,COMPLETE
648,A_PARTLYSUBMITTED,112,2021-01-10 11:19:06,COMPLETE
649,A_SUBMITTED,112,2021-01-10 11:40:23,COMPLETE
649,A_PARTLYSUBMITTED,112,2021-01-10 11:40:23,COMPLETE
641,A_DECLINED,112,2021-01-10 11:46:27,COMPLETE
289,A_CANCELLED,10939,2021-01-10 11:54:04,COMPLETE
650,A_SUBMITTED,112,2021-01-10 12:00:47,COMPLETE
650,A_PARTLYSUBMITTED,112,2021-01-10 12:00:47,COMPLETE
644,A_DECLINED,112,2021-01-10 12:04:45,COMPLETE
643,A_PREACCEPTED,112,2021-01-10 12:08:24,COMPLETE
651,A_SUBMITTED,112,2021-01-10 12:21:27,COMPLETE
651,A_PARTLYSUBMITTED,112,2021-01-10 12:21:27,COMPLETE
648,A_DECLINED,112,2021-01-10 12:36:30,COMPLETE
642,A_DECLINED,11169,2021-01-10 12:42:06,COMPLETE
652,A_SUBMITTED,112,2021-01-10 12:43:07,COMPLETE
652,A_PARTLYSUBMITTED,112,2021-01-10 12:43:07,COMPLETE
649,A_PREACCEPTED,112,2021-01-10 13:02:08,COMPLETE
653,A_SUBMITTED,112,2021-01-10 13:03:51,COMPLETE
653,A_PARTLYSUBMITTED,112,2021-01-10 13:03:51,COMPLETE
645,A_DECLINED,10982,2021-01-10 13:08:33,COMPLETE
647,A_PREACCEPTED,11003,2021-01-10 13:17:37,COMPLETE
654,A_SUBMITTED,112,2021-01-10 13:24:43,COMPLETE
654,A_PARTLYSUBMITTED,112,2021-01-10 13:24:43,COMPLETE
651,A_DECLINED,112,2021-01-10 13:29:26,COMPLETE
655,A_SUBMITTED,112,2021-01-10 13:45:10,COMPLETE
655,A_PARTLYSUBMITTED,112,2021-01-10 13:45:10,COMPLETE
427,A_FINALIZED,11203,2021-01-10 14:02:32,COMPLETE
656,A_SUBMITTED,112,2021-01-10 14:05:19,COMPLETE
656,A_PARTLYSUBMITTED,112,2021-01-10 14:05:19,COMPLETE
650,A_PREACCEPTED,10939,2021-01-10 14:13:05,COMPLETE
652,A_DECLINED,11169,2021-01-10 14:14:52,COMPLETE
646,A_DECLINED,10931,2021-01-10 14:18:11,COMPLETE
657,A_SUBMITTED,112,2021-01-10 14:25:49,COMPLETE
657,A_PARTLYSUBMITTED,112,2021-01-10 14:25:49,COMPLETE
658,A_SUBMITTED,112,2021-01-10 14:46:08,COMPLETE
658,A_PARTLYSUBMITTED,112,2021-01-10 14:46:08,COMPLETE
308,A_ACCEPTED,10880,2021-01-10 14:54:55,COMPLETE
659,A_SUBMITTED,112,2021-01-10 15:08:01,COMPLETE
659,A_PARTLYSUBMITTED,112,2021-01-10 15:08:01,COMPLETE
660,A_SUBMITTED,112,2021-01-10 15:29:24,COMPLETE
660,A_PARTLYSUBMITTED,112,2021-01-10 15:29:24,COMPLETE
409,A_FINALIZED,10228,2021-01-10 15:45:06,COMPLETE
661,A_SUBMITTED,112,2021-01-10 15:49:22,COMPLETE
661,A_PARTLYSUBMITTED,112,2021-01-10 15:49:22,COMPLETE
654,A_DECLINED,112,2021-01-10 15:52:51,COMPLETE
656,A_CANCELLED,112,2021-01-10 15:54:57,COMPLETE
662,A_SUBMITTED,112,2021-01-10 16:10:54,COMPLETE
662,A_PARTLYSUBMITTED,112,2021-01-10 16:10:54,COMPLETE
653,A_DECLINED,10889,2021-01-10 16:16:53,COMPLETE
439,A_ACCEPTED,10932,2021-01-10 16:28:22,COMPLETE
663,A_SUBMITTED,112,2021-01-10 16:32:57,COMPLETE
663,A_PARTLYSUBMITTED,112,2021-01-10 16:32:57,COMPLETE
655,A_PREACCEPTED,10889,2021-01-10 16:40:54,COMPLETE
664,A_SUBMITTED,112,2021-01-10 16:53:16,COMPLETE
664,A_PARTLYSUBMITTED,112,2021-01-10 16:53:16,COMPLETE
665,A_SUBMITTED,112,2021-01-10 17:13:44,COMPLETE
665,A_PARTLYSUBMITTED,112,2021-01-10 17:13:44,COMPLETE
657,A_PREACCEPTED,112,2021-01-10 17:13:51,COMPLETE
666,A_SUBMITTED,112,2021-01-10 17:33:37,COMPLETE
666,A_PARTLYSUBMITTED,112,2021-01-10 17:33:37,COMPLETE
661,A_PREACCEPTED,112,2021-01-10 17:35:44,COMPLETE
662,A_PREACCEPTED,112,2021-01-10 17:36:55,COMPLETE
658,A_PREACCEPTED,112,2021-01-10 17:48:23,COMPLETE
667,A_SUBMITTED,112,2021-01-10 17:54:05,COMPLETE
667,A_PARTLYSUBMITTED,112,2021-01-10 17:54:05,COMPLETE
659,A_DECLINED,11009,2021-01-10 18:01:45,COMPLETE
439,A_FINALIZED,10932,2021-01-10 18:05:49,COMPLETE
668,A_SUBMITTED,112,2021-01-10 18:13:49,COMPLETE
668,A_PARTLYSUBMITTED,112,2021-01-10 18:13:49,COMPLETE
667,A_PREACCEPTED,112,2021-01-10 18:18:27,COMPLETE
669,A_SUBMITTED,112,2021-01-10 18:35:29,COMPLETE
669,A_PARTLYSUBMITTED,112,2021-01-10 18:35:29,COMPLETE
664,A_DECLINED,112,2021-01-10 18:45:29,COMPLETE
660,A_DECLINED,112,2021-01-10 18:53:02,COMPLETE
670,A_SUBMITTED,112,2021-01-10 18:56:32,COMPLETE
670,A_PARTLYSUBMITTED,112,2021-01-10 18:56:32,COMPLETE
308,A_FINALIZED,11120,2021-01-10 18:59:49,COMPLETE
663,A_DECLINED,112,2021-01-10 19:06:55,COMPLETE
